"date","top1","top2","top3","top4","top5","top1_count","top2_count","top3_count","top4_count","top5_count","total_publications","top_list"
"2024-12-16","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","Enzyme Structure and Function","RNA and protein synthesis mechanisms","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Enzyme Structure and Function|RNA and protein synthesis mechanisms"
"2024-12-17","Bacterial Genetics and Biotechnology","Cellular transport and secretion","Monoclonal and Polyclonal Antibodies Research","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Cellular transport and secretion|Monoclonal and Polyclonal Antibodies Research"
"2024-12-18","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","DNA Repair Mechanisms","DNA and Nucleic Acid Chemistry","","2.0","1.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|DNA Repair Mechanisms|DNA and Nucleic Acid Chemistry"
"2024-12-19","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Antibiotic Resistance in Bacteria","Bacteriophages and microbial interactions","Enzyme Production and Characterization","3.0","2.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Enzyme Production and Characterization"
"2024-12-20","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Microbial Metabolic Engineering and Bioproduction","Microbial Natural Products and Biosynthesis","","2.0","2.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Microbial Metabolic Engineering and Bioproduction|Microbial Natural Products and Biosynthesis"
"2024-12-23","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Bacteriophages and microbial interactions","Bacterial biofilms and quorum sensing","Cancer Research and Treatments","6.0","5.0","4.0","1.0","1.0","6","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Cancer Research and Treatments"
"2024-12-25","Bacterial Genetics and Biotechnology","Cancer Research and Treatments","Enzyme Structure and Function","Probiotics and Fermented Foods","RNA and protein synthesis mechanisms","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Cancer Research and Treatments|Enzyme Structure and Function|Probiotics and Fermented Foods|RNA and protein synthesis mechanisms"
"2024-12-26","Bacterial Genetics and Biotechnology","Bacterial biofilms and quorum sensing","Legume Nitrogen Fixing Symbiosis","Microbial Community Ecology and Physiology","Microbial Metabolic Engineering and Bioproduction","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Legume Nitrogen Fixing Symbiosis|Microbial Community Ecology and Physiology|Microbial Metabolic Engineering and Bioproduction"
"2024-12-27","Bacterial Genetics and Biotechnology","Genomics and Phylogenetic Studies","Microbial Community Ecology and Physiology","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Microbial Community Ecology and Physiology"
"2024-12-28","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Viral Infectious Diseases and Gene Expression in Insects","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Viral Infectious Diseases and Gene Expression in Insects"
"2024-12-30","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Microbial Metabolic Engineering and Bioproduction","Protein Structure and Dynamics","3.0","2.0","2.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Microbial Metabolic Engineering and Bioproduction|Protein Structure and Dynamics"
"2024-12-31","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","CRISPR and Genetic Engineering","Escherichia coli research studies","Genomics and Phylogenetic Studies","4.0","3.0","1.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering|Escherichia coli research studies|Genomics and Phylogenetic Studies"
"2025-01-01","Bacterial Genetics and Biotechnology","Genomics and Phylogenetic Studies","RNA and protein synthesis mechanisms","Antibiotic Resistance in Bacteria","Bacteriophages and microbial interactions","26.0","8.0","8.0","5.0","4.0","26","Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions"
"2025-01-02","Bacterial Genetics and Biotechnology","Bacterial biofilms and quorum sensing","CRISPR and Genetic Engineering","Gene Regulatory Network Analysis","Genomics and Phylogenetic Studies","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|CRISPR and Genetic Engineering|Gene Regulatory Network Analysis|Genomics and Phylogenetic Studies"
"2025-01-03","Bacterial Genetics and Biotechnology","Evolution and Genetic Dynamics","Protein Structure and Dynamics","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Evolution and Genetic Dynamics|Protein Structure and Dynamics"
"2025-01-05","Bacterial Genetics and Biotechnology","Bacterial biofilms and quorum sensing","Bacteriophages and microbial interactions","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions"
"2025-01-06","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Bacteriophages and microbial interactions","Genomics and Phylogenetic Studies","Microbial Natural Products and Biosynthesis","4.0","4.0","2.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Microbial Natural Products and Biosynthesis"
"2025-01-07","Bacterial Genetics and Biotechnology","Microbial Metabolic Engineering and Bioproduction","RNA and protein synthesis mechanisms","Animal Genetics and Reproduction","CRISPR and Genetic Engineering","4.0","2.0","2.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|RNA and protein synthesis mechanisms|Animal Genetics and Reproduction|CRISPR and Genetic Engineering"
"2025-01-08","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","CRISPR and Genetic Engineering","DNA Repair Mechanisms","4.0","2.0","2.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering|DNA Repair Mechanisms"
"2025-01-10","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms"
"2025-01-11","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","CRISPR and Genetic Engineering","Gene Regulatory Network Analysis","RNA and protein synthesis mechanisms","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Gene Regulatory Network Analysis|RNA and protein synthesis mechanisms"
"2025-01-12","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Gut microbiota and health","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Gut microbiota and health"
"2025-01-13","Antibiotic Resistance in Bacteria","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","","","1.0","1.0","1.0","","","1","Antibiotic Resistance in Bacteria|Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions"
"2025-01-15","Bacillus and Francisella bacterial research","Bacterial Genetics and Biotechnology","Vibrio bacteria research studies","","","1.0","1.0","1.0","","","1","Bacillus and Francisella bacterial research|Bacterial Genetics and Biotechnology|Vibrio bacteria research studies"
"2025-01-16","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms"
"2025-01-17","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Cancer Research and Treatments","DNA Repair Mechanisms","Escherichia coli research studies","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Cancer Research and Treatments|DNA Repair Mechanisms|Escherichia coli research studies"
"2025-01-18","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Legume Nitrogen Fixing Symbiosis","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Legume Nitrogen Fixing Symbiosis"
"2025-01-19","Bacterial Genetics and Biotechnology","Microbial Metabolic Engineering and Bioproduction","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|RNA and protein synthesis mechanisms"
"2025-01-20","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Antibiotic Resistance in Bacteria","RNA and protein synthesis mechanisms","","3.0","2.0","1.0","1.0","","3","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|RNA and protein synthesis mechanisms"
"2025-01-21","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","Bacteriophages and microbial interactions","Protist diversity and phylogeny","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Protist diversity and phylogeny"
"2025-01-22","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Protein Structure and Dynamics","Vibrio bacteria research studies","Bacillus and Francisella bacterial research","7.0","2.0","2.0","2.0","1.0","7","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Protein Structure and Dynamics|Vibrio bacteria research studies|Bacillus and Francisella bacterial research"
"2025-01-23","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms"
"2025-01-24","Bacterial Genetics and Biotechnology","Biochemical and Molecular Research","DNA Repair Mechanisms","Escherichia coli research studies","Gut microbiota and health","4.0","1.0","1.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Biochemical and Molecular Research|DNA Repair Mechanisms|Escherichia coli research studies|Gut microbiota and health"
"2025-01-27","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Genomics and Phylogenetic Studies","Antimicrobial Resistance in Staphylococcus","Bacterial biofilms and quorum sensing","5.0","2.0","2.0","1.0","1.0","5","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Antimicrobial Resistance in Staphylococcus|Bacterial biofilms and quorum sensing"
"2025-01-28","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Antimicrobial Peptides and Activities","RNA and protein synthesis mechanisms","","2.0","2.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antimicrobial Peptides and Activities|RNA and protein synthesis mechanisms"
"2025-01-29","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Bacterial biofilms and quorum sensing","Drug Transport and Resistance Mechanisms","Enzyme Structure and Function","4.0","2.0","1.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Drug Transport and Resistance Mechanisms|Enzyme Structure and Function"
"2025-01-30","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Escherichia coli research studies","Microbial Inactivation Methods","Probiotics and Fermented Foods","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Microbial Inactivation Methods|Probiotics and Fermented Foods"
"2025-01-31","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Escherichia coli research studies","Evolution and Genetic Dynamics","Probiotics and Fermented Foods","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Evolution and Genetic Dynamics|Probiotics and Fermented Foods"
"2025-02-01","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Microbial Metabolic Engineering and Bioproduction","Escherichia coli research studies","17.0","6.0","5.0","4.0","2.0","17","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Microbial Metabolic Engineering and Bioproduction|Escherichia coli research studies"
"2025-02-03","Bacterial Genetics and Biotechnology","DNA Repair Mechanisms","Evolution and Genetic Dynamics","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|DNA Repair Mechanisms|Evolution and Genetic Dynamics"
"2025-02-04","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Escherichia coli research studies","Microbial Community Ecology and Physiology","Microbial bioremediation and biosurfactants","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Escherichia coli research studies|Microbial Community Ecology and Physiology|Microbial bioremediation and biosurfactants"
"2025-02-05","Bacterial Genetics and Biotechnology","Microbial Community Ecology and Physiology","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Microbial Community Ecology and Physiology|RNA and protein synthesis mechanisms"
"2025-02-06","Bacterial Genetics and Biotechnology","Advanced Proteomics Techniques and Applications","Escherichia coli research studies","Microbial Metabolic Engineering and Bioproduction","RNA and protein synthesis mechanisms","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Advanced Proteomics Techniques and Applications|Escherichia coli research studies|Microbial Metabolic Engineering and Bioproduction|RNA and protein synthesis mechanisms"
"2025-02-07","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Bacteriophages and microbial interactions","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","5.0","4.0","2.0","1.0","1.0","5","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing"
"2025-02-08","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Antibiotic Resistance in Bacteria","Genomics and Phylogenetic Studies","","2.0","2.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Genomics and Phylogenetic Studies"
"2025-02-11","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Bacterial biofilms and quorum sensing","Cancer Research and Treatments","Cell Image Analysis Techniques","3.0","2.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Cancer Research and Treatments|Cell Image Analysis Techniques"
"2025-02-12","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Vibrio bacteria research studies","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Vibrio bacteria research studies"
"2025-02-13","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Botanical Research and Chemistry","CRISPR and Genetic Engineering","Genetics, Aging, and Longevity in Model Organisms","3.0","1.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Botanical Research and Chemistry|CRISPR and Genetic Engineering|Genetics, Aging, and Longevity in Model Organisms"
"2025-02-16","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Microbial Metabolic Engineering and Bioproduction","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Microbial Metabolic Engineering and Bioproduction"
"2025-02-17","Bacterial Genetics and Biotechnology","Escherichia coli research studies","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Vibrio bacteria research studies","3.0","2.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Escherichia coli research studies|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Vibrio bacteria research studies"
"2025-02-18","Bacterial Genetics and Biotechnology","Microbial Metabolic Engineering and Bioproduction","Photosynthetic Processes and Mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|Photosynthetic Processes and Mechanisms"
"2025-02-19","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","CRISPR and Genetic Engineering","Enzyme Structure and Function","3.0","1.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|CRISPR and Genetic Engineering|Enzyme Structure and Function"
"2025-02-20","Bacterial Genetics and Biotechnology","Enzyme Structure and Function","Genomics and Phylogenetic Studies","Lipid Membrane Structure and Behavior","Streptococcal Infections and Treatments","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Enzyme Structure and Function|Genomics and Phylogenetic Studies|Lipid Membrane Structure and Behavior|Streptococcal Infections and Treatments"
"2025-02-21","Bacterial Genetics and Biotechnology","Biochemical and Structural Characterization","Evolution and Genetic Dynamics","Gene Regulatory Network Analysis","Probiotics and Fermented Foods","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Biochemical and Structural Characterization|Evolution and Genetic Dynamics|Gene Regulatory Network Analysis|Probiotics and Fermented Foods"
"2025-02-23","Bacterial Genetics and Biotechnology","Escherichia coli research studies","Microbial Metabolic Engineering and Bioproduction","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Escherichia coli research studies|Microbial Metabolic Engineering and Bioproduction"
"2025-02-25","Antibiotic Resistance in Bacteria","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Cancer Research and Treatments","","2.0","2.0","1.0","1.0","","2","Antibiotic Resistance in Bacteria|Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Cancer Research and Treatments"
"2025-02-26","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Bacterial biofilms and quorum sensing","Genomics and Phylogenetic Studies","Glycosylation and Glycoproteins Research","5.0","2.0","1.0","1.0","1.0","5","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Genomics and Phylogenetic Studies|Glycosylation and Glycoproteins Research"
"2025-02-27","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Advanced biosensing and bioanalysis techniques","Bacteriophages and microbial interactions","Escherichia coli research studies","3.0","3.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Advanced biosensing and bioanalysis techniques|Bacteriophages and microbial interactions|Escherichia coli research studies"
"2025-02-28","Bacterial Genetics and Biotechnology","Microbial Community Ecology and Physiology","Vibrio bacteria research studies","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Microbial Community Ecology and Physiology|Vibrio bacteria research studies"
"2025-03-01","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","CRISPR and Genetic Engineering","Genomics and Phylogenetic Studies","Lipid Membrane Structure and Behavior","10.0","6.0","2.0","2.0","2.0","10","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering|Genomics and Phylogenetic Studies|Lipid Membrane Structure and Behavior"
"2025-03-02","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","CRISPR and Genetic Engineering","DNA Repair Mechanisms","RNA and protein synthesis mechanisms","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|DNA Repair Mechanisms|RNA and protein synthesis mechanisms"
"2025-03-03","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacteriophages and microbial interactions","Drug Transport and Resistance Mechanisms","Photosynthetic Processes and Mechanisms","3.0","1.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Drug Transport and Resistance Mechanisms|Photosynthetic Processes and Mechanisms"
"2025-03-04","Bacterial Genetics and Biotechnology","DNA Repair Mechanisms","Gene Regulatory Network Analysis","vaccines and immunoinformatics approaches","","2.0","1.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|DNA Repair Mechanisms|Gene Regulatory Network Analysis|vaccines and immunoinformatics approaches"
"2025-03-05","Bacterial Genetics and Biotechnology","Metalloenzymes and iron-sulfur proteins","Microbial Fuel Cells and Bioremediation","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Metalloenzymes and iron-sulfur proteins|Microbial Fuel Cells and Bioremediation"
"2025-03-06","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Clostridium difficile and Clostridium perfringens research","Genomics and Phylogenetic Studies","Vibrio bacteria research studies","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Clostridium difficile and Clostridium perfringens research|Genomics and Phylogenetic Studies|Vibrio bacteria research studies"
"2025-03-07","Bacterial Genetics and Biotechnology","RNA and protein synthesis mechanisms","Bacteriophages and microbial interactions","Escherichia coli research studies","Protein Structure and Dynamics","3.0","3.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Escherichia coli research studies|Protein Structure and Dynamics"
"2025-03-08","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Escherichia coli research studies","RNA and protein synthesis mechanisms","Salmonella and Campylobacter epidemiology","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|RNA and protein synthesis mechanisms|Salmonella and Campylobacter epidemiology"
"2025-03-10","Bacterial Genetics and Biotechnology","Bacterial biofilms and quorum sensing","Biochemical and Structural Characterization","RNA and protein synthesis mechanisms","Trace Elements in Health","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Biochemical and Structural Characterization|RNA and protein synthesis mechanisms|Trace Elements in Health"
"2025-03-11","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","Bacteriophages and microbial interactions","Enzyme Structure and Function","4.0","1.0","1.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Enzyme Structure and Function"
"2025-03-12","Bacterial Genetics and Biotechnology","CRISPR and Genetic Engineering","Antibiotic Resistance in Bacteria","Mycobacterium research and diagnosis","Gene Regulatory Network Analysis","8.0","4.0","2.0","2.0","1.0","8","Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|Antibiotic Resistance in Bacteria|Mycobacterium research and diagnosis|Gene Regulatory Network Analysis"
"2025-03-13","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Escherichia coli research studies","Microbial Fuel Cells and Bioremediation","Porphyrin Metabolism and Disorders","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Microbial Fuel Cells and Bioremediation|Porphyrin Metabolism and Disorders"
"2025-03-14","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Enzyme Structure and Function","Bacterial biofilms and quorum sensing","Clostridium difficile and Clostridium perfringens research","6.0","2.0","2.0","1.0","1.0","6","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Enzyme Structure and Function|Bacterial biofilms and quorum sensing|Clostridium difficile and Clostridium perfringens research"
"2025-03-15","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Fungal and yeast genetics research","Genomics and Phylogenetic Studies","Microbial Community Ecology and Physiology","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Fungal and yeast genetics research|Genomics and Phylogenetic Studies|Microbial Community Ecology and Physiology"
"2025-03-17","Bacterial Genetics and Biotechnology","Escherichia coli research studies","Probiotics and Fermented Foods","RNA and protein synthesis mechanisms","","2.0","1.0","1.0","1.0","","2","Bacterial Genetics and Biotechnology|Escherichia coli research studies|Probiotics and Fermented Foods|RNA and protein synthesis mechanisms"
"2025-03-20","Bacterial Genetics and Biotechnology","Antibiotic Resistance in Bacteria","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Streptococcal Infections and Treatments","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Streptococcal Infections and Treatments"
"2025-03-21","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Enzyme Structure and Function","Protist diversity and phylogeny","Yersinia bacterium, plague, ectoparasites research","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Enzyme Structure and Function|Protist diversity and phylogeny|Yersinia bacterium, plague, ectoparasites research"
"2025-03-22","Bacterial Genetics and Biotechnology","Glycosylation and Glycoproteins Research","Lipid Membrane Structure and Behavior","Microbial infections and disease research","Protein Structure and Dynamics","2.0","1.0","1.0","1.0","1.0","2","Bacterial Genetics and Biotechnology|Glycosylation and Glycoproteins Research|Lipid Membrane Structure and Behavior|Microbial infections and disease research|Protein Structure and Dynamics"
"2025-03-25","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","Antibiotic Resistance in Bacteria","Bacterial biofilms and quorum sensing","DNA Repair Mechanisms","4.0","2.0","1.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|DNA Repair Mechanisms"
"2025-03-26","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Bacillus and Francisella bacterial research","Bacterial biofilms and quorum sensing","4.0","2.0","2.0","1.0","1.0","4","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Bacillus and Francisella bacterial research|Bacterial biofilms and quorum sensing"
"2025-03-27","Bacterial Genetics and Biotechnology","Gene Regulatory Network Analysis","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|Gene Regulatory Network Analysis|RNA and protein synthesis mechanisms"
"2025-03-29","Bacterial Genetics and Biotechnology","CRISPR and Genetic Engineering","RNA and protein synthesis mechanisms","","","1.0","1.0","1.0","","","1","Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|RNA and protein synthesis mechanisms"
"2025-03-31","Bacterial Genetics and Biotechnology","Microbial Metabolic Engineering and Bioproduction","Enzyme Structure and Function","Metal-Catalyzed Oxygenation Mechanisms","Photosynthetic Processes and Mechanisms","3.0","2.0","1.0","1.0","1.0","3","Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|Enzyme Structure and Function|Metal-Catalyzed Oxygenation Mechanisms|Photosynthetic Processes and Mechanisms"
"2025-04-01","Bacterial Genetics and Biotechnology","Bacteriophages and microbial interactions","RNA and protein synthesis mechanisms","Microbial Metabolic Engineering and Bioproduction","Antibiotic Resistance in Bacteria","10.0","5.0","4.0","2.0","1.0","10","Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Microbial Metabolic Engineering and Bioproduction|Antibiotic Resistance in Bacteria"
