date,pub_count,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z,pub_4w,pub_growth,pub_z,y_up_5d,top1,top2,top3,top4,top5,top1_count,top2_count,top3_count,top4_count,top5_count,total_publications,top1_share,top2_share,top3_share,top4_share,top5_share,top_list
2024-11-11,34,239.55,-0.0236396983900549,-0.0493007722813608,11917627,174823821.0,1.0963892531621409,0.7066973118222496,324.0,4.666666666666667,1.3577015428081,0,GaN-based semiconductor devices and materials,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,34.0,12.0,9.0,7.0,5.0,99.0,1.0,0.35294117647058826,0.2647058823529412,0.20588235294117646,0.14705882352941177,GaN-based semiconductor devices and materials|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies
2024-11-12,7,237.485,-0.0086203297850135,-0.0346127123818347,9833731,164107476.0,-0.1748583002304066,0.1866489727754112,328.0,-0.7941176470588236,-0.5271784864716483,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Metal and Thin Film Mechanics,Semiconductor Quantum Structures and Devices,Acoustic Wave Resonator Technologies,7.0,2.0,2.0,2.0,1.0,21.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Metal and Thin Film Mechanics|Semiconductor Quantum Structures and Devices|Acoustic Wave Resonator Technologies
2024-11-13,10,233.0,-0.0188854032886288,-0.0230686695278969,8595374,163234019.0,-0.1259295174944281,-0.1780048862371108,318.0,0.4285714285714286,-0.3121842290486308,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,2D Materials and Applications,Analog and Mixed-Signal Circuit Design,10.0,4.0,2.0,1.0,1.0,25.0,1.0,0.4,0.2,0.1,0.1,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|2D Materials and Applications|Analog and Mixed-Signal Circuit Design
2024-11-14,2,233.21,0.000901287553648,-0.0090905192744736,7131166,161212437.0,-0.170348375765848,-0.6817457789789277,312.0,-0.8,-0.867125474634868,0,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Advanced ceramic materials synthesis,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Advanced ceramic materials synthesis|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies
2024-11-15,10,225.58,-0.0327172934265255,0.0213449773916127,14247851,170095891.0,0.9979693362908676,1.2021323934265742,316.0,4.0,-0.2932768525435112,1,GaN-based semiconductor devices and materials,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,Ga2O3 and related materials,10.0,4.0,4.0,4.0,2.0,30.0,1.0,0.4,0.4,0.4,0.2,GaN-based semiconductor devices and materials|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|Ga2O3 and related materials
2024-11-18,75,227.74,0.0095753169607235,0.0141828400807937,10151158,174289336.0,-0.2875305897008609,0.2671874247158642,340.0,6.5,3.7321380713769634,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,ZnO doping and properties,75.0,29.0,19.0,18.0,11.0,217.0,1.0,0.38666666666666666,0.25333333333333335,0.24,0.14666666666666667,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|ZnO doping and properties
2024-11-19,7,229.265,0.0066962325458854,-0.0036202647591214,6868597,175052421.0,-0.3233681319904586,-0.8043997455579155,333.0,-0.9066666666666666,-0.5047853174876336,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor materials and devices,ZnO doping and properties,2D Materials and Applications,7.0,3.0,2.0,2.0,1.0,21.0,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor materials and devices|ZnO doping and properties|2D Materials and Applications
2024-11-20,7,227.625,-0.0071532942228424,-0.0097528830313015,11580587,179401381.0,0.6860192845787867,0.6412458965211193,335.0,0.0,-0.49928259854093926,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,Advanced DC-DC Converters,Advancements in Semiconductor Devices and Circuit Design,7.0,2.0,2.0,1.0,1.0,21.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|Advanced DC-DC Converters|Advancements in Semiconductor Devices and Circuit Design
2024-11-21,7,231.09,0.0152224052718286,-0.0100610151888874,13070746,187628710.0,0.1286773287053584,0.9634571997005696,334.0,0.0,-0.49395662736378626,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,7.0,3.0,3.0,2.0,1.0,21.0,1.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|Semiconductor materials and devices|Acoustic Wave Resonator Technologies
2024-11-22,12,230.395,-0.0030074862607643,0.0176653139174027,7418934,186002073.0,-0.4324016395085636,-0.6144301671898802,332.0,0.7142857142857142,-0.17411386237232596,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Silicon Carbide Semiconductor Technologies,Advancements in Semiconductor Devices and Circuit Design,ZnO doping and properties,12.0,4.0,4.0,2.0,2.0,28.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Advancements in Semiconductor Devices and Circuit Design|ZnO doping and properties
2024-11-25,10,230.97,0.0024957138826797,0.0136164869896524,7350359,188286643.0,-0.0092432416840478,-0.6330939740853861,321.0,-0.16666666666666663,-0.2998018175185264,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor materials and devices,ZnO doping and properties,Gas Sensing Nanomaterials and Sensors,10.0,4.0,3.0,3.0,2.0,28.0,1.0,0.4,0.3,0.3,0.2,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor materials and devices|ZnO doping and properties|Gas Sensing Nanomaterials and Sensors
2024-11-26,10,228.435,-0.0109754513573191,0.0404491430822773,7780341,187539112.0,0.0584980951270543,-0.4676105384137797,325.0,0.0,-0.29715302699839335,1,GaN-based semiconductor devices and materials,Radio Frequency Integrated Circuit Design,Semiconductor materials and devices,ZnO doping and properties,Ga2O3 and related materials,10.0,3.0,3.0,3.0,2.0,28.0,1.0,0.3,0.3,0.3,0.2,GaN-based semiconductor devices and materials|Radio Frequency Integrated Circuit Design|Semiconductor materials and devices|ZnO doping and properties|Ga2O3 and related materials
2024-11-27,8,225.405,-0.0132641670497077,0.0354916705485681,10033937,187900264.0,0.2896526000595603,0.2543814131242286,320.0,-0.19999999999999996,-0.4235189420465295,1,GaN-based semiconductor devices and materials,Metal and Thin Film Mechanics,Acoustic Wave Resonator Technologies,Antenna Design and Analysis,Ga2O3 and related materials,8.0,2.0,1.0,1.0,1.0,18.0,1.0,0.25,0.125,0.125,0.125,GaN-based semiconductor devices and materials|Metal and Thin Film Mechanics|Acoustic Wave Resonator Technologies|Antenna Design and Analysis|Ga2O3 and related materials
2024-11-29,13,228.765,0.0149065016303986,0.0238454309007061,8112672,180427404.0,-0.1914766855721736,-0.3522614804499236,324.0,0.625,-0.09453782690314319,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,ZnO doping and properties,Photocathodes and Microchannel Plates,13.0,4.0,3.0,3.0,2.0,37.0,1.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.15384615384615385,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|ZnO doping and properties|Photocathodes and Microchannel Plates
2024-12-02,67,234.465,0.0249163989246608,-0.0087219840914422,11777229,184553128.0,0.4517077727288863,0.7161797648761884,354.0,4.153846153846154,3.1616962023466395,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,Semiconductor Quantum Structures and Devices,ZnO doping and properties,67.0,21.0,19.0,16.0,12.0,191.0,1.0,0.31343283582089554,0.2835820895522388,0.23880597014925373,0.1791044776119403,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|Semiconductor Quantum Structures and Devices|ZnO doping and properties
2024-12-03,9,234.115,-0.0014927601134497,-0.0315656835315978,5142179,182768425.0,-0.5633795521849834,-1.638617599682812,326.0,-0.8656716417910448,-0.3785139229312662,0,GaN-based semiconductor devices and materials,ZnO doping and properties,Semiconductor materials and devices,Silicon Carbide Semiconductor Technologies,Acoustic Wave Resonator Technologies,9.0,3.0,2.0,2.0,1.0,23.0,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,GaN-based semiconductor devices and materials|ZnO doping and properties|Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Acoustic Wave Resonator Technologies
2024-12-04,10,237.675,0.0152062020801742,-0.0224255811507311,8138582,184289051.0,0.5827107535540867,-0.3225277260438334,328.0,0.11111111111111116,-0.31438893253496303,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Semiconductor Lasers and Optical Devices,ZnO doping and properties,Ga2O3 and related materials,10.0,5.0,4.0,4.0,2.0,26.0,1.0,0.5,0.4,0.4,0.2,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Semiconductor Lasers and Optical Devices|ZnO doping and properties|Ga2O3 and related materials
2024-12-05,5,233.405,-0.0179657094772273,-0.0132816349264154,6294067,179654750.0,-0.2266383750879452,-1.0460775089050227,319.0,-0.5,-0.6176615153482607,0,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Advanced Materials and Mechanics,Ga2O3 and related materials,Gas Sensing Nanomaterials and Sensors,5.0,1.0,1.0,1.0,1.0,14.0,1.0,0.2,0.2,0.2,0.2,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Advanced Materials and Mechanics|Ga2O3 and related materials|Gas Sensing Nanomaterials and Sensors
2024-12-06,9,234.22000000000003,0.0034917846661384,0.0092861412347364,5708407,176838379.0,-0.0930495337911083,-1.3005302499548623,318.0,0.8,-0.36568774066007936,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Advancements in Semiconductor Devices and Circuit Design,Radio Frequency Integrated Circuit Design,2D Materials and Applications,9.0,3.0,2.0,2.0,1.0,23.0,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Advancements in Semiconductor Devices and Circuit Design|Radio Frequency Integrated Circuit Design|2D Materials and Applications
2024-12-09,48,232.42,-0.0076850824011613,0.034097754065915,6107336,177260880.0,0.0698844703960317,-1.0894650862204631,360.0,4.333333333333333,1.9997799321406051,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Radio Frequency Integrated Circuit Design,Silicon Carbide Semiconductor Technologies,Ga2O3 and related materials,48.0,12.0,11.0,11.0,7.0,135.0,1.0,0.25,0.22916666666666666,0.22916666666666666,0.14583333333333334,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Radio Frequency Integrated Circuit Design|Silicon Carbide Semiconductor Technologies|Ga2O3 and related materials
2024-12-10,3,226.725,-0.0245030548145599,0.0449443158010807,8968922,174312175.0,0.4685489712699613,0.0087223432950816,329.0,-0.9375,-0.7454087427019588,1,GaN-based semiconductor devices and materials,Plasma Diagnostics and Applications,Plasmonic and Surface Plasmon Research,Semiconductor materials and interfaces,Silicon Carbide Semiconductor Technologies,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Plasma Diagnostics and Applications|Plasmonic and Surface Plasmon Research|Semiconductor materials and interfaces|Silicon Carbide Semiconductor Technologies
2024-12-11,7,232.345,0.0247877384496637,-0.0153005229292645,8822289,173300733.0,-0.0163490105053873,-0.0384638477319266,329.0,1.3333333333333335,-0.49549662603608063,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,ZnO doping and properties,Advanced Memory and Neural Computing,7.0,3.0,3.0,2.0,1.0,21.0,1.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|ZnO doping and properties|Advanced Memory and Neural Computing
2024-12-12,5,230.305,-0.0087800469129957,-0.0212110028006339,6659462,171364821.0,-0.245154857203159,-0.8437848537480832,324.0,-0.2857142857142857,-0.6130319957549866,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Metal and Thin Film Mechanics,Organic Light-Emitting Diodes Research,5.0,2.0,1.0,1.0,1.0,13.0,1.0,0.4,0.2,0.2,0.2,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Metal and Thin Film Mechanics|Organic Light-Emitting Diodes Research
2024-12-13,3,236.395,0.0264431948937278,-0.0322764863893061,12349582,176583237.0,0.8544413948153771,0.9382447276873443,325.0,-0.4,-0.7292748312821676,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Ga2O3 and related materials,Metal and Thin Film Mechanics,Silicon Carbide Semiconductor Technologies,3.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Ga2O3 and related materials|Metal and Thin Film Mechanics|Silicon Carbide Semiconductor Technologies
2024-12-16,20,240.345,0.0167093212631399,-0.0211154798310762,9666938,172002324.0,-0.2172254898991723,0.2245466366808121,335.0,5.666666666666667,0.3255702104431255,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,Photocathodes and Microchannel Plates,20.0,8.0,5.0,4.0,3.0,56.0,1.0,0.4,0.25,0.2,0.15,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|Photocathodes and Microchannel Plates
2024-12-17,2,236.915,-0.0142711518858307,0.0024059261760547,6425141,168276307.0,-0.3353488974481888,-0.958502599610492,262.0,-0.9,-0.7921085285944724,1,Ga2O3 and related materials,GaN-based semiconductor devices and materials,Nanowire Synthesis and Applications,Semiconductor materials and devices,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Ga2O3 and related materials|GaN-based semiconductor devices and materials|Nanowire Synthesis and Applications|Semiconductor materials and devices
2024-12-18,10,228.79,-0.0342950003165691,0.0368897242012324,12551809,173959519.0,0.9535460778214828,0.9891565163348668,265.0,4.0,-0.2881925940957109,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Silicon Carbide Semiconductor Technologies,Nanowire Synthesis and Applications,Semiconductor materials and devices,10.0,3.0,3.0,2.0,2.0,30.0,1.0,0.3,0.3,0.2,0.2,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Silicon Carbide Semiconductor Technologies|Nanowire Synthesis and Applications|Semiconductor materials and devices
2024-12-19,3,225.42,-0.0147296647580751,0.0425871706148521,10151585,172530517.0,-0.1912253444901847,0.3649876571659433,261.0,-0.7,-0.7228090184105698,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Gas Sensing Nanomaterials and Sensors,Luminescence Properties of Advanced Materials,Photonic and Optical Devices,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Gas Sensing Nanomaterials and Sensors|Luminescence Properties of Advanced Materials|Photonic and Optical Devices
2024-12-20,4,228.765,0.0148389672611124,0.0096387122155925,11590433,171050204.0,0.1417362904413448,0.7478015693111153,258.0,0.33333333333333326,-0.6534621690977448,1,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Advanced ceramic materials synthesis,Advancements in Semiconductor Devices and Circuit Design,Ga2O3 and related materials,4.0,1.0,1.0,1.0,1.0,11.0,1.0,0.25,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Advanced ceramic materials synthesis|Advancements in Semiconductor Devices and Circuit Design|Ga2O3 and related materials
2024-12-23,22,235.27,0.0284352938605119,-0.0273728057125854,9694356,173325626.0,-0.1635898330976936,0.2187526657355542,268.0,4.5,0.48667960255396897,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Radio Frequency Integrated Circuit Design,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,22.0,8.0,7.0,5.0,5.0,64.0,1.0,0.36363636363636365,0.3181818181818182,0.22727272727272727,0.22727272727272727,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Radio Frequency Integrated Circuit Design|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies
2024-12-24,18,237.485,0.0094147150082883,-0.0281280923005663,3349651,169324918.0,-0.6544741084400036,-2.773301515122102,276.0,-0.18181818181818177,0.22970429574549606,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,ZnO doping and properties,Acoustic Wave Resonator Technologies,18.0,5.0,3.0,3.0,2.0,50.0,1.0,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.1111111111111111,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|ZnO doping and properties|Acoustic Wave Resonator Technologies
2024-12-26,2,237.23,-0.0010737520264437,-0.000231842515702,3477754,165022331.0,0.0382436856854639,-2.539925752624798,268.0,-0.8888888888888888,-0.7903191081768933,0,Ga2O3 and related materials,GaN-based semiconductor devices and materials,Photocathodes and Microchannel Plates,ZnO doping and properties,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Ga2O3 and related materials|GaN-based semiconductor devices and materials|Photocathodes and Microchannel Plates|ZnO doping and properties
2024-12-27,18,235.02,-0.0093158538127556,0.0406348395881202,5745279,160733673.0,0.6520084514315849,-1.1487365535253953,278.0,8.0,0.23858173267991076,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,ZnO doping and properties,18.0,7.0,4.0,4.0,4.0,51.0,1.0,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.2222222222222222,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|ZnO doping and properties
2024-12-30,12,230.97,-0.0172325759509828,0.0387279733298695,6099002,158720003.0,0.0615675931490882,-0.9738488948804912,277.0,-0.33333333333333337,-0.1491847252998329,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor materials and devices,Photocathodes and Microchannel Plates,ZnO doping and properties,12.0,5.0,3.0,2.0,2.0,33.0,1.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor materials and devices|Photocathodes and Microchannel Plates|ZnO doping and properties
2024-12-31,4,228.83,-0.0092652725462182,0.0395708604641,4426328,151369102.0,-0.2742537221663479,-1.8022687550922547,214.0,-0.6666666666666667,-0.6647926638728457,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Gas Sensing Nanomaterials and Sensors,Semiconductor Quantum Structures and Devices,ZnO doping and properties,4.0,2.0,1.0,1.0,1.0,9.0,1.0,0.5,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Gas Sensing Nanomaterials and Sensors|Semiconductor Quantum Structures and Devices|ZnO doping and properties
2025-01-02,438,230.805,0.0086308613381114,0.0081670674378804,6873284,153100207.0,0.5528184987646645,-0.6114149664905197,643.0,108.5,8.650393263718925,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,Semiconductor Quantum Structures and Devices,438.0,100.0,78.0,78.0,76.0,1249.0,1.0,0.228310502283105,0.1780821917808219,0.1780821917808219,0.1735159817351598,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|Semiconductor Quantum Structures and Devices
2025-01-03,2,237.175,0.027599055479734,-0.0256772425424266,7621336,152582961.0,0.1088347287846682,-0.3298546640377569,635.0,-0.995433789954338,-0.3519563937055828,0,GaN-based semiconductor devices and materials,Advanced Semiconductor Detectors and Materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,ZnO doping and properties,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,GaN-based semiconductor devices and materials|Advanced Semiconductor Detectors and Materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|ZnO doping and properties
2025-01-06,12,244.57,0.0311795088015178,-0.0505785664635891,14709656,160998550.0,0.930062655681366,1.432196317773494,642.0,5.0,-0.1435155181671258,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Radio Frequency Integrated Circuit Design,12.0,5.0,4.0,3.0,2.0,34.0,1.0,0.4166666666666667,0.3333333333333333,0.25,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Radio Frequency Integrated Circuit Design
2025-01-07,7,239.915,-0.0190334055689577,-0.0112748265010523,11355833,166645976.0,-0.2280014570021216,0.7266604914213984,640.0,-0.41666666666666663,-0.2464288860932146,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Advanced Sensor and Energy Harvesting Materials,7.0,4.0,2.0,1.0,1.0,20.0,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Advanced Sensor and Energy Harvesting Materials
2025-01-08,3,237.885,-0.0084613300543943,0.0001261113563275,8331346,168869986.0,-0.2663377490669333,-0.1117513430932882,595.0,-0.5714285714285714,-0.32835694053209247,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Ga2O3 and related materials,Metal and Thin Film Mechanics,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Ga2O3 and related materials|Metal and Thin Film Mechanics
2025-01-10,21,232.69,-0.0218382832040692,0.0485839528987064,10939500,170840564.0,0.3130531369120908,0.625412295418758,613.0,6.0,0.05116239507239946,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,Metal and Thin Film Mechanics,21.0,5.0,5.0,5.0,3.0,62.0,1.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|Metal and Thin Film Mechanics
2025-01-13,6,231.085,-0.0068975890669991,0.0706882748772097,8317409,170335684.0,-0.239690205219617,-0.1230540591431464,612.0,-0.7142857142857143,-0.2655683344821977,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Acoustic Wave Resonator Technologies,Advanced Power Amplifier Design,Ga2O3 and related materials,6.0,2.0,1.0,1.0,1.0,17.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Acoustic Wave Resonator Technologies|Advanced Power Amplifier Design|Ga2O3 and related materials
2025-01-14,5,232.2,0.0048250643702534,0.0830749354005169,5284289,168960511.0,-0.3646712575995722,-1.3487740205321266,612.0,-0.16666666666666663,-0.2852229432532729,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Photocathodes and Microchannel Plates,Acoustic Wave Resonator Technologies,Gas Sensing Nanomaterials and Sensors,5.0,3.0,2.0,1.0,1.0,14.0,1.0,0.6,0.4,0.2,0.2,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Photocathodes and Microchannel Plates|Acoustic Wave Resonator Technologies|Gas Sensing Nanomaterials and Sensors
2025-01-15,4,237.21,0.0215762273901809,0.058597866869019,8216948,164827877.0,0.5549770271837895,-0.1401394483371943,613.0,-0.19999999999999996,-0.30487032036386225,1,GaN-based semiconductor devices and materials,ZnO doping and properties,Advanced Materials and Semiconductor Technologies,Ga2O3 and related materials,Metal and Thin Film Mechanics,4.0,3.0,1.0,1.0,1.0,12.0,1.0,0.75,0.25,0.25,0.25,GaN-based semiconductor devices and materials|ZnO doping and properties|Advanced Materials and Semiconductor Technologies|Ga2O3 and related materials|Metal and Thin Film Mechanics
2025-01-16,2,237.915,0.0029720500822054,0.0343399953765,8725626,163886565.0,0.0619059534026502,0.0249539197151465,595.0,-0.5,-0.3458989906546597,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,ZnO doping and properties,,,2.0,1.0,1.0,,,4.0,1.0,0.5,0.5,,,GaN-based semiconductor devices and materials|Ga2O3 and related materials|ZnO doping and properties
2025-01-17,4,243.995,0.0255553453964652,-0.0812106805467325,9172829,166634253.0,0.0512516809682193,0.1623112317206743,597.0,1.0,-0.30087768246706403,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Advancements in Semiconductor Devices and Circuit Design,Photocathodes and Microchannel Plates,Plasma Diagnostics and Applications,4.0,3.0,1.0,1.0,1.0,12.0,1.0,0.75,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Advancements in Semiconductor Devices and Circuit Design|Photocathodes and Microchannel Plates|Plasma Diagnostics and Applications
2025-01-21,19,247.42,0.0140371728928869,-0.0826327701883437,8124428,162206872.0,-0.1142941833975101,-0.1741780841368977,606.0,3.75,0.025285198077509886,0,GaN-based semiconductor devices and materials,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,ZnO doping and properties,Ga2O3 and related materials,19.0,5.0,5.0,5.0,4.0,55.0,1.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.21052631578947367,GaN-based semiconductor devices and materials|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|ZnO doping and properties|Ga2O3 and related materials
2025-01-22,3,251.49,0.0164497615390835,-0.0975585510358265,10077514,162132801.0,0.2403967393150632,0.4252299958361761,606.0,-0.8421052631578947,-0.32277011855927995,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Advancements in Semiconductor Devices and Circuit Design,Photocathodes and Microchannel Plates,Semiconductor Quantum Structures and Devices,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Advancements in Semiconductor Devices and Circuit Design|Photocathodes and Microchannel Plates|Semiconductor Quantum Structures and Devices
